Spiegel Online	negative	Diskutieren Sie über.....	Ob über Tufu, bei GM ein Airbag platzt, oder in China ein Sack Reis umfällt wird diskutiert... Aber wenn Artikel über Pegida, Rechtsradikalismus oder gar die bösen bösen “Nazis“, Blockupy, den IS, Asylpolitik, Israel, radikale Muslime, oder etc etc etc veröffentlicht werden, ist meistens NIX mit “diskutieren Sie über diesen Artikel“.... Was soll das, Spon ?? Feige ? Zensur ? Über jeden Dünnschiss kann und wird diskutiert, aber uuuuhhhuuhh - heikle Themen... lieber nicht..... pffft *Daumen runter*	1428177854772
Tagesschau	negative		Stürzt dauernd ab	1416664291272
Heise Online	negative	Wofür die Kontoinfo	@ Heise wofür braucht ihr die kontoinfo geht garnicht.	1336950093877
N-tv	negative	Verlogen	Nur verlogene Nachrichten verdammten Schweine	1391515078309
Tagesschau	negative	War mal deutlich besser	-1 stern da die Kommentarfuntion immer öfter geschlossen ist, - 1 stern da viele Artikel nur noch verlinkt werden und über den Browser aufgerufen werden. (-1 stern da mir die Nachricht der app zu sehr in eine Richtung gehen, auch wenn die app selbst dafür eigentlich nichts kann). Schön zu sehen, das der bug behoben wurde, der beim öffnen mancher Artikel zum Absturz führte.	1432970684074
Focus Online	negative	Pro USraelische Hetzpresse	Viele mit Lügen und Mutmaßungen gefüllte Artikel. Fakten sind Mangelware. Islamophobische Hetzpresse die so viel mit Qualitätsjournalismus zu tun hat wie eine Scheibe Toast. Wer denen glaubt, ist entweder dümmer als die Scheibe Toast, oder - was wohl eher zutrifft - er will es einfach glauben.	1414955784366
Bild	negative	Gelöscht und erledigt.	"Kein Interesse an diesem ""super"" BildPlus Angebot."	1371157238254
Focus Online	negative	Schrott	Nachrichten lesen geht aber Videos anschauen kann man damit vergessen!	1426949070461
N-tv	negative	Bringt vernünftige Updates raus!	Was für eine DrecksApp in Sachen Videos....die scheiß Werbung spielt er ab&das eigentliche Video stürzt zu Beginn permanent ab!	1346940730758
Focus Online	negative	Ganz ganz schlecht...	... Qualität der Nachrichten ist unter aller Sau, was aber bald auch egal ist, da nur noch irgendwelche lächerlichen Kurzvideos gezeigt werden. Das hier hat mit einer Nachrichten App nur noch ganz wenig zu tun.	1432751829925
N-tv	negative	Mittelmäßig	Livestream fehlt	1324601751471
Spiegel Online	negative	Nach update geht nur noch das widget 😨	War sie früher eher überfrachtet ist jetzt im kompakten Modus eher trist und langweilig. Auf den klassischen Modus lässt sich die Android-Version jedoch nicht umstellen. Schade....	1422370922333
N24 News	negative		Abstürze bei jedem öffnen.	1424631792463
Focus Online	negative		Wie mein Vorredner habe ich das selbe Problem.Werbung spielt es flüssig ab das Video danach kommt abgehackt.sinnlos.so macht das keinen Spaß	1431882519013
Tagesschau	negative	Audio Kommentare	Die audio Kommentare brechen ab, wenn mein Handy Android 4.4.2 in den standby modus geht. Nachdem aufwecken starten die audiofiles neu. Sehr schade da an sich eine gute APP	1425227992689
Sueddeutsche	negative		Bekomme seit dem Update immer wieder einen weißen Bildschirm.	1419724757757
Google News	negative	war mal gut	Seit dem Update funktioniert das ganze nicht mehr richtig, keine Verbindung, rödelt ewig rum. schade drum	1427722230196
Tagesschau	negative		Zu viele Rechte benötigt	1418817904334
Tagesschau	negative	Absturz alle paar Minuten	Das geht mir echt auf den S****	1353135828648
Tagesschau	negative	Gute App aber...	Sehr instabil, stürzt häufig beim Lesen eines Artikels ab. So macht es keinen Spaß.	1341382270035
Tagesschau	negative	Derzeit auf Galaxy Tag 10.1 nicht nutzbar...	Bei Start Absturz,und das seit Tagen. Liebe ARD, schade um meine Rundfunkgebühren!	1331995330884
Bild	negative	App ohne Inhalt	Die Inhalte werden nie richtig geladen. Extrem unzuverlässig und fehlerhaft!	1420232157747
Tagesschau	negative	geht so	war mal gut, jetzt funktionieren die 100-Sekunden nicht mehr richtig. Der Schieberegler ist anders als bei den anderen Videos ohne Funktion.	1427350252040
Spiegel Online	negative	Hakt beim Scrollen	Ich nutze die APP seit einem Jahr jeden Tag, seit einem Update meines Handys auf Android 4,4 macht diese APP jedoch nur Probleme. Nun hakt es beim scrollen...macht langsam keinen Spass mehr. Und das Widget ist Pott hässlich	1388216861607
Bild	negative	Blöd	Echt doof, pure abzocke! Wenn man sich einen Bericht oder ein video schauen möchte bzw anklickt muss man sich erst das sogenannte 'Bild Premium' KAUFEN! D.h. du kannst dir nicht einen Bericht anschauen bevor zu das gekauft hast... Daumen runter!	1381624389226
Bild	negative	Propaganda	Nur Mist, lügen ohne Moral.. Und Leute schaut euch mal die 5 Sterne Berichte an. Sieht mir stark nach gekauften kommis an xD kein normaler Mensch liest euren Müll noch. Nur lügen und unnütz	1416961580575
Bild	negative	Nicht tragbar	Ich bezahlen 7.99 €, jetzt noch mal 4.99 € und die ist so schlimm geworden. Am Anfang wahr die App super mit der Bild vorab.	1377940331113
Tagesschau	negative	Stabilitätsprobleme	Lief gut unter Android 2.3, unter 4x nun ständig Abstürze. Inhaltlich na ja, die Beiträge zu Weltpolitik scheinen direkt aus Washington zu kommen, aber das Wetter ist ok	1377118461156
Bild	negative		Seid der letzten Abrechnung für Bild Plus geht nichts mehr Geld wird abgezogen aber es funktioniert trotzdem nicht. Es reagiert auch niemand auf Anrufe oder Mails daher gibts jetzt die Kündigung!!! Leider kann man nicht weniger als einen Stern vergeben.	1422467158816
Heise Online	negative	Top Akkuverbraucher	Habe leider auch immer wieder Probleme mit der App und musst eben sogar feststellen, dass die App mit 33% top Akkuverbraucher war nach 48 Betriebsstunden. Da muss schleunigst nachgebessert werden.	1415129941990
Google News	negative		Die Vorhersage lässt sich nicht mehr öffnen.	1420795872316
Bild	negative	Schlecht!!! Deinstallieren!!!	In dieser App sind sehr viele Meldungen gefaket und entsprechen nicht der Wahrheit. Sehr traurig!	1406426634158
N-tv	negative	Werbung stört.	Ihr übertreibt es echt mit eurer Werbung. -> und wieder deinstalliert. Schade.	1328869949659
Tagesschau	negative	Weg!	Wie bei allen vorherigen Bewertungen, App ist weg!	1428641293791
N24 News	negative	Stürzt immer ab	Seit gestern funktioniert nichts mehr. Gut, dass n-tv auch eine app hat.	1424632728058
N-tv	negative	Push	Push benachrichtigungen sind aus und trotzdem kommen sie ständig, mehr als nur nervig!!! Deinstalliert..	1392375243589
Bild	negative	Geht gar nicht!	Das die Bild jetzt so viel Geld kostet: negativ Auf allen Geräten verfügbar: mir doch egal, ich habe EIN Smartphone - was will ich mit nem Tab? Das das Geld auch noch per Bankeinzug abgebucht werden soll: habt ihr geldgierigen Aasgeier den A***h offen? Einmal im Monat zwischen zwei drei Euro für eine zeitungsapp ist Ok, aber das was ihr macht ist ABZOCKE!!!	1374558904556
Bild	negative		Abzocke....erst locken...dann bezahlen...so nicht...rntfernt diese app einfach...gib grnug andere Zeitungsapps...die aber auch scheisse sind..gruss ich...und an Herrn Springer	1426125830719
Bild	negative		Geht	1401304712964
Focus Online	negative	Ich nehme meine gute Bewertung zurück!	Hab sie auch schon deinstallieren. Sehr viele Rechtschreibungs fehler, ständige unnötige Eilmeldungen und Wiederholungen bis man zum eigentlichen Nachrichtentext kommt. Man verliert die Lust zum lesen...	1400132304042
Heise Online	negative	Macht die Werbung weg	Los Jungs macht die Werbung weg das habt ihr sicher nicht nötig falls doch... Sehr schade um das Image	1410631365017
Focus Online	negative	Lädt extrem langsam!	Also Werbung als Performance Update zu tarnen ist unverschämt hoch 3 . Weg damit	1420180973748
Google News	negative	Gut, aber....	ich finde es nicht gut, dass man die Schlagzeilen nicht abbestellen kann. Deshalb nutze ich die App nicht mehr. Ansonsten ist das Update gelungen und war nötig.	1412922289422
Bild	negative	Bild	Die reinste verarschung	1417816724239
Bild	negative	Extra zahlen für so ein kack??	Da kann ich auch radio hören???1-2 euro wären ok,..., aber keine 5 euro extra für e papaer was das auch ist	1407406586411
Zdfheute	negative	Schade, jetzt gehe ich zur Tagesschau	Leider geht die einstiegsseite auf meinem galaxy 1 nicht mehr. Deshalb der Wechsel. Tschüß	1408171294979
Bild	negative		Seit dem letzten Update kann man den app nicht mehr öffnen :-( sonst wäre er net schlecht	1397019771941
N-tv	negative	Nach Update	Nach dem Update funktioniert nichts mehr. Will ständig News aktualisieren und startet dann neu. Nicht zu gebrauchen.	1352326827905
Tagesschau	negative	Gibt es noch so etwas wie Qualitätsmanagement?	App läuft nach Update nicht mehr. Icon ist weg. Andrid 5.1	1428646148564
N24 News	negative	Einfach nur peinlich	Ich dachte n24 kümmert sich um die wirklich wichtigen Nachrichten und nicht nur um so ein Dreck wie :das ein Apple Handy auf den Boden gefallen ist. Ist nur peinlich für eine Nachricht app.	1411125857623
Heise Online	negative	Flash und Werbung	Braucht flash :-( keine Möglichkeit die Werbung abzuschalten obwohl ich die ct abonniert habe.	1343981335055
Bild	negative	Laeuft nicht .	Abo nicht erkannt .shit app	1389463393959
Zdfheute	negative	Nexus 7 vergessen	Warum läuft nicht auf dem Nexus 7?	1362071480078
Zdfheute	negative	Probleme mit Videos.	Ist zwar gut, aber seit einiger Zeit wird keine Videos mehr geladen. Bitte beheben, dann gibt es auch mehr Sterne.	1433826162067
Bild	negative	Gezahlt für nichts	Obwohl das Abo bezahlt ist kann ich nicht auf Inhalte zugreifen. Immer kommt nur die Aufforderung ein Abo abzuschließen. 0 Sterne wert !!! Beschwerde wird ignoriert. Erstattung bekomme ich auch nicht. DAS IST BETRUG !!!	1383653143342
Bild	negative		Ich bin sehr enttäuscht von der App wie sie Jetzt ist!	1389854521335
Bild	negative	Sinnlos	"Diese ""Nachrichten""-App ist einfach schlecht... man merkt förmlich die niveaulose Sprache und Schreibweise in den Berichten. .."	1371817897392
N24 News	negative	Bisher ganz toll aber.....	Seit dem letzten Update lässt es sich nicht mehr starten.	1423037205512
Faz-net	negative	Unglaublich hoher Datenverbrauch!	Eigentlich eine gute App - sehr gute Artikel und gut strukturiert! - Wenn aber nach 10 min lesen 100 MB Datenvolumen weg sind, ist das für eine Nachrichtenapp nicht akzeptabel - da kann man sich auch gleich Videos zu den Ereignissen anschauen!	1424876786609
N24 News	negative	WAS IST LOOOS???	Wann werden die ABSTÜRTZE BEHOBEN????HUHU...IST DA JEMAND?	1424692821101
N24 News	negative	Stürzt direkt beim Start ab	S5 Lollipop	1424542097871
Bild	negative	Totaler mist!!!	Da ist mir die Focusapp tausendmal lieber.	1376340301940
Nytimes	negative	Yolo	Yolo	1374279676070
N24 News	negative		Beim s4 nur noch abstürze beim Start.	1424631832686
Bild	negative	schlecht	Habe schon bezahlt kann aber auf keine Inhalte zugreifen.	1384790385835
N-tv	negative	Nur noch Bilder	Es werden nur noch Bilder geladen, wenn man auf Artikel klickt. So ein Mist.	1415210489717
Focus Online	negative	...seit Tagen hängt die Werbung vor den Videobeiträgen	...und dann wird auch das Video nicht mehr angezeigt! Bitte dringend den Fehler beheben!	1432463093205
Focus Online	negative	Wo ist das Niveau von denn Nachrichten?	Ein billigere Abklatsch der Bildzeitung. 😑	1432666448353
Bild	negative	Schlecht	Kauft euch diesen mist nicht! Abzocke!!!!!!!!	1382775606026
Sueddeutsche	negative	Lädt sehr lang	Bevor die app startet lädt mein handy (galaxy s plus) mindestens 1 minute.	1399524536418
N24 News	negative		Kein Querformat, ich dreh doch nicht ständig das Tablet hin und her.	1413017745893
N-tv	negative	Immer schlechter	Wie schon von anderen beschrieben, die Pushmeldungen kommen, obwohl diese ausgeschaltet sind. Nach einem Update dachte ich es wäre behoben. Dem ist leider nicht so, dafür stürzt mein Tab 10.1 beim Starten der App regelmassig ab.	1393163255672
Focus Online	negative		Die Werbung stört extrem!	1405755773632
Focus Online	negative	Faktisch falsch	Da wird ein 2:2 zwischen 1860 und Nürnberg gemeldet. Passiert gestern auf Focus online. Nein danke. Wird wieder gelöscht. Bleibt doch bei Printmedien.	1431954203395
Tagesschau	negative	Performance lässt zu wünschen übrig	Zuck nur hässlich vor sich hin, macht deshalb gar keinen Spaß zu scrollen...	1348302798758
N-tv	negative		Wozu diese ganzen Rechte?	1400128354060
N-tv	negative		Nach Update deinstalliert. Das sind mir dann doch ein paar Rechte zuviel welche die App einfordert.	1400095456006
Spiegel Online	negative	Käseblatt	Die Online- ist wie die Printausgabe. Ein Käseblatt, das nicht ins Programm passende Kommentare zensiert. Für sich selbst proklamiert man aber die Pressefreiheit. Reaktion: Deinstalliert und abgemeldet!	1413488139391
Bild	negative	Müll	Frechheit für ein Schwachsinnsblatt wie die bild noch Kohle fürs lesen zu verlangen. Gleich wieder gelöscht!!!	1374817350578
Focus Online	negative		Voreingenommen, legt dem Leser eine vorgefertigte Meinung in den Mund. Manipulativ.. Leute bildet euch und zieht euch nicht so einen Schrott rein.	1418703260566
Heise Online	negative	App kaum brauchbar	Es lassen sich nach dem Start allenfalls eins bis zwei Artikel aufrufen, danach erscheinen nur noch weiße Seiten. Bitte prüfen Sie Ihre App vor der Veröffentlichung.	1401472531307
N-tv	negative	Schade	Die app war mal richtig gut, aber mittlerweile ist sie nicht mehr zu empfehlen. Extrem lange ladezeiten und häufige abstürze....	1394362685139
N-tv	negative	Zum Schlechten verändert	Bei mir öffnet sich sehr langsam oder gar nicht.	1365658280235
Tagesschau	negative	Absturz	"Seit dem letzten Update stürzt die App beim Start mit einem ""unbekannten Fehler"" ab (SGS2)"	1399497639967
Sueddeutsche	negative	10 von 10 Artikeln gelesen	Auf einmal das Geschäftsmodell zu ändern, dass nach 10 gelesenen Artikeln ein Abo abgeschlossen werden muss weiter zu lesen, geht gar nicht. Des Weiteren nichts an die Nutzer zu kommunizieren ist eine Frechheit!	1427905803791
Tagesschau	negative		Live Videostream funktioniert im WLAN nicht. Kein lokaler Wetterberichtstream, nur ganz Deutschland. Keine Lokalisierung möglich	1294600825023
Heise Online	negative	Traurig für einen Computerverlag	Ich lese zwar gerne die Heise News, die APP bietet aber weniger als die Webseite. Bei den Kommentaren ist die Zuordnung (Baumstruktur) nicht zu erkennen! Warum ist das Nexus 7 eigentlich kein Tablett? Man kann zwar in die Texte zoomen, aber es findet kein neuer Zeilenbruch statt!	1388652534650
Bild	negative	Sonst gut aber ?	Was ja echt sch... ist du bist unterwegs machst bild auf und die bild app sagt dir du musst erst ein update machen sonst kannst du nichts schauen ( und untwegs ca 5mb verschwenden ! Ne nicht mut mir ! Das geht doch auch anders Bild, oder ?)	1376413476548
N24 News	negative	Nur Werbung	Egal was man klickt, überall nur Werbung. Kommt wieder, wenn ihr's ohne Werbung könnt. Ab in die Tonne	1432018896789
Tagesschau	negative		Eure Techniker müssen echt mies sein bei jeder zweiten Meldung stürzt die app ab	1420637143766
Bild	negative		Einfach nur scheiße	1400099928558
Spiegel Online	negative	App ansich gut	Nur weil die regierungsmeinung vorgeschrieben wird heisst es nicht das es die wahrheit ist.es gibt realere unabhaengigere medien	1420037453103
Sueddeutsche	negative		Na ja...nichts sagende Zeitung.	1421218970828
N24 News	negative	Sehr gut	...auch mit lifestream. Einziges Manko: Werbung vor den Videos. Seit neuem hängt sich die app auf. Nach der Werbung kein livestream (wichtigste Funktion fehlt jetzt)	1403844743042
Tagesschau	negative	leider lässt sich neuerdings das Video nicht mehr abspielen	schade. war mal eine meiner lieblings apps.	1425438623913
Spiegel Online	negative	Fussball über alles!	In der Sportapp findet man nur noch Fussball, was ist mit anderen Sportarten? Gestern hat es einen Wechsel an der Tabellenspitze der Handball Bundesliga gegeben.Keine Zeile ist das wert. Zugemüllt mit Informationen aus Fussball hat mich entschieden die APP zu deinstallieren	1418207110987
Tagesschau	negative	Zu viele Fehler, die seit Jahren nicht korrigiert wurden...	Läuft ein Video zu Ende und schaltet sich das Gerät dann in den Ruhestand, fängt das Video wieder von vorn an, wobei der Bildschirm aus bleibt. Beim abspielen von Audiodateien wir nicht verhindert, dass das Gerät in den Ruhezustand wechselt. Die Audiodatei läuft bei mir nur etwa 1:10 Minuten und bricht dann ab. Vorspulen funktioniert bei Audiodateien auch nicht. Einzige Lösung: alle paar Sekunden den Bildschirm berühren. Das ist traurig...	1401439038654
Tagesschau	negative	Geht so	Für Samsung Note 4 nur bedingt geeignet. Sobald das Gerät sich im Standby-Modus befindet, geht auch der aktuell gehörte Beitrag aus. War bei der iPhone-Variante nicht	1429432884379
Spiegel Online	negative	Blinken auf Startseite	Leider blinkt seit dem letzten Update ständig die Startseite. Das finde ich derartig nervig, dass ich die App nicht mehr benutze. Bitte abstellen. Sonst war es seit Jahren einer meiner Lieblingsapps.	1406875846568
N-tv	negative	Blos nicht ohne wlan verwenden...	....diese app hat mir nach umzug auf samsung galaxy note 2 in innerhalb von einer woche mein komplettes datenvolumen durch den ständigen austausch an daten leergezogen.app mag vielleicht ganz gut sein, jedoch ohne wlan bringt sie nichts.daher finger weg von dieser Applikation und sie bekommt nur einen stern von mir weil man sonst nicht bewerten kann...	1359604445243
Faz-net	negative	Zensur!	Negative Bewertungen fallen offensichtlich der Zensur zum Opfer. Unglaublich! Ansonsten: Langsamer Start, Abstürze beim Navigieren. (Noch?) nicht ausgereift.	1417427280869
Spiegel Online	negative	SPON immer weiter verschlimmbessert.	"Seit letztem update lässt sich nicht mehr mit dem ""zurùck Button"" schließen, sondern nur ùber den Task - Manager. Außerdem nervt das ständige Geblinke auf der Startseite. Bitte abstellen."	1407497822674
Heise Online	negative	Schade	Information gut, app leider äußerst instabil	1417270726535
N-tv	negative	Grauenhaft	Die Schrift liegt zum Teil übereinander, kann nicht gelesen werden. Deshalb nur 1 Stern	1432809446560
Bild	negative		einfach nur nutzlos	1391032195341
Tagesschau	negative	Geht nicht mehr	Die App war mal Spitzenklasse. Doch seit Wochen kann ich keine Nachrichtensendung am Stück mehr sehen. Der Stream bleibt einfach stehen und die App läßt sich nicht dazu bewegen fortzufahren. Wenn ich die App dann komplett beende und neustarte, dann kann ich erneut anfangen zu schauen aber auch dann hängt die App sich auf. Komischerweise kann ich das Video auf der Webseite ohne Probleme sehen. Ich würde sagen die App wurde kaputt geupdatet.	1432055815082
Focus Online	negative	Nur vom allerfeinsten	Wer richtigen Trash lesen will ist hier gold richtig. Vor allem die Kooperation mit der Huffington Post hat's in sich. Qualitäts-Journalismus pur!!!	1432030028395
Bild	negative	So dumm...	Das Geld Problem hättet ihr auch mit mehr Werbung lösen können, da hätte kein Mensch was gesagt.	1373874942500
Tagesschau	negative	Abbruch	Umöglich eine Tagesschau am Stück zu sehen 3 Abbrüche der Videos keine Seltenheit.	1413828157047
Bild	negative	Überteuerter Abo scheiß.	Kann den anderen nur zustimmen, war auch lange Nutzer der App, jetzt nur noch mit dem überteuerten Abo möglich, somit nicht mehr zu gebrauchen!	1373189461544
N-tv	negative	Alles super aber	Ist echt gut aber was mich nervt ist die lange Werbung 20sec. vor den Videos. Ich weiss es gibt die werbefrei Version aber ich will nicht für sowas zahlen.	1410735485737
Tagesschau	negative	Wozu?	Eine App gemacht um Rundfunkgebühren für Handys zu rechtfertigen. Wozu braucht die App meinen Standort? Für die GEZ-Schnüffler?	1334305675023
Bild	negative		nicht so ganz zufrieden	1403386790682
Heise Online	negative		Stuertzt nach lesen von 1, 2 Artikeln lfd. ab. Brauchbare Info wird durch unbrauchbare App wertlos gemacht.	1399160067346
Bild	negative	Kommerzdreck!!!	Schade das man den Scheiß nichtmal löschen kann. Ihr scheint es echt nötig zu haben! Und in der Statistik hat Bild dann 1.000.000 (zwangs)Kunden :-D lächerlich!	1397144149482
Spiegel Online	negative	Auch nach dem letzten Update kann ich keine Artikel öffnen	Die App gibt vor ein Netzwerkproblem zuhaben. Alle anderen Apps mit Internetverbindung funktionieren aber einwandfrei. Samsung Galaxy Tab 2 10.1	1416567960977
Faz-net	negative	Fehler Update	Inhalt Top leider bekommt man das aber nicht mehr mit. Keine neuen Artikel.	1427180126026
Nytimes	negative		Cant scroll when ad loads, needs ages too update articles, scrolling not very comfortable, font size is adjustable. Too bad for ad supported app	1296380053001
Bild	negative	Abgehoben	Einfach übertrieben. .zumal mein laufendes abo wo für ich gezahlt habe einfach gestoppt wurde.dann hätte ich gerne mein geld zurück bild team..wird nun gelöscht gibt genug andere apps.	1370986478529
Spiegel Online	negative	Ehemaliges Nachrichtenmagazin	Inzwischen qualitativ von der BILD kaum zu unterscheiden	1418921578669
Bild	negative		ging 1 Woche danach immer Weiterleitung auf ABO Mist hoch 10	1391704268641
Tagesschau	negative	Videoformat nicht unterstützt	Seit dem neuesten Update funktionieren die Videos auf meinem Samsung nicht mehr	1427747277215
Bild	negative	Preiserhöhung um 3 fache	Nach Update kleinstes Abo 4, 99 €/Monat mit automatischer Verlängerung. Dafür habe ich kein Verständnis mehr.Da les ich lieber andere Zeitungen. Habe RSS Reader installiert jetzt kann ich sogar die wichtigsten Nachrichten aus der örtlichen Zeitung lesen ohne Abo und kostenlos.	1371358969253
N-tv	negative		Seit geraumer Zeit werden die Bilder nicht mehr geladen... Desire Z	1313999317702
N24 News	negative	N24 und das AfD bashing	Mir reicht es. Diese unqualifizierten Äusserungen über Bernd Lucke und die AfD. Das ist keine neutrale Berichterstattung und so etwas erwarte ich von einer Nachrichten App.	1401164629014
Heise Online	negative	Furchtbar	Dauernd Abstürze. Ab und an werden > 50MB an Daten innerhalb kürzester Zeit heruntergeladen. Ein Armutszeugnis für Heise.	1374564036239
Bild	negative	Teuer geworden	War sehr zufrieden mit der app nur das man jetzt über 300% mehr zahlen muss hat mir den spass daran genommen :-)	1372325649260
Bild	negative	Schlecht	Stürzt immer ab.	1427369698270
Bild	negative	Warum wird die App automatisch installiert?	Man kann eh nur die Schlagzeilen lesen, der Rest kostet. Besser ist n-tv!!!	1390109441008
Bild	negative	Ihr kriegt den hals nicht voll ?	Sehr schön vertreibt euere Kunden !!!	1373050579693
Focus Online	negative	Video	nicht abspielen	1410507664236
Tagesschau	negative	Eigentlich gut,	wenn da nicht die ständigen Video Abbrüche wären. So nur bedingt zu empfehlen.	1431942666434
Faz-net	negative	Nicht besser als der Rest	Es ist keine neutrale Zeitung , sondern eher eine kontrollierte.Amerikanische Propaganda ,mehr auch nicht.	1413197908799
Focus Online	negative	Wird schlechter.	Nachrichten ok. Es nervt gewaltig das vor den Videos immer Werbung läuft. Und dann auch noch oft die gleiche.	1406107389888
Tagesschau	negative	Stützt nach update häufig ab	Die APP war super. Seit dem letzten update stützt sie nun häufig ab. Moto X 2014	1415988163761
Bild	negative	Lädt und lädt und lädt ...	Die App lädt und lädt und lädt ... nur öffnen und lesen lässt sich so gut wie nichts. Schade!	1431668300566
N24 News	negative		App öffnet nicht mehr	1424594516668
Spiegel Online	negative		War vor dem Update besser z.B. zu Erkennen was zuletzt aktualisiert wurde.	1407102682407
Heise Online	negative	schlechte App	super Artikel, aber die App stürzt viel zu häufig ab und läd einige Artikel oft nur unvollständig	1426005621255
Spiegel Online	negative	Widget funktioniert nicht mehr	Seit dem letzten Update hat das Widget (4x1) eine Fehlfunktion. Wenn man eine Schlagzeile anklickt, öffnet sich immer nur die zuletzt betrachtete SPON Seite, nicht der Beitrag zur Schlagzeile. Bitte beheben, dann wieder 5-sternig!	1403640291189
Tagesschau	negative	Absturz	Stürzt leider regelmäßig ab. Immer bei Verbindungsproblemen, z.B. im Zug, wenn die Internetverbindung abbricht. Seit 7.5.2014 startet die App gar nicht mehr. Deinstall.	1399616441713
Bild	negative	Einfach nur peinlich für Bild diese app	Langsam Kotzt mich diese App auch an. Ich hab schon ein Premium Abo und kann trotzdem keine Artikel lesen. Immer wieder will man mir noch ein Abo verkaufen. Wenn dieser Fehler nicht schnellstens behoben wird dann kündige ich das digital Abo und meine Zeitschriften abos gleich mit. Langsam fühlt man sich hier nur noch verarscht!	1385778838780
Tagesschau	negative	Sony Tablet S	Bleibt nach dem Start im Ladebildschirm hängen	1332002547517
Bild	negative	Ja klar.	DUMM - DÜMMER - BILD Benutzt: world newspaper hier aus dem playstore Kostenlos	1371065944098
Bild	negative	Eine Unverschämtheit!!	Trotz laufenden Bild+-Abo kann ich seit heute keine Seite mehr lesen. Bei jeden Aufruf eines Artikels wird eine spezielle Seite geöffnet, in welcher ich gezwungen werden soll eine neues - natürlich teures - Abo abzuschließen. Kündigung des Abos geht heute raus!!	1415556078370
Tagesschau	negative		Videos laufen gar nicht x10	1295369533016
Google News	negative	neues design nicht so gut	vorher wars besser, jetzt sind mehr so viele tage zu sehn und die symbole sind nicht so gut erkennbar	1411543456930
Sueddeutsche	negative	Zur Zeit nicht nutzbar...	App stürzt meist nach dem Ladebildschirm ab, so wird das Lesen zum Glücksspiel:-(	1369634583296
Focus Online	negative	ZDF neo Werbung	Die ZDF neo Werbung hängt sich immer auf, wodurch ein anschauen von Videos nicht möglich ist	1432574623897
Tagesschau	negative	Nach Update ist App verschollen	Wird die App eigentlich nach dem Update von den Entwicklern nicht mehr getestet?	1428675681456
Bild	negative	Crap	Absoluter Bullshit!	1376594661893
Tagesschau	negative	Schade	Super APP wenn sie nicht immer wieder für 2 sec hängen bleiben würde. Andere Programme laufen flüssig.	1426280527044
Tagesschau	negative	Leider	...stürzt das ganze auch bei mir seit ein paar tagen beim start bildschirm ab. :( motorola defy	1332137526075
Bild	negative		Einer der schlechtesten apps die es gibt. Soviel Fehler ist schon eine meisterleistung!	1431672331451
N24 News	negative	Wieder deinstalliert.	Teilweise einseitige Propaganda. Schade für n24	1426484348642
Nytimes	negative		scheiß drecks app	1414521057422
Focus Online	negative	Und für Sie sinkt	... Das Niveau. Seit der Zusammenarbeit mit der Huffington Post ist es echt schlimm, wie diese dämliche Heftig - Seite. Bitte mehr Qualität!	1430229075833
Bild	negative	Anfangs super aber dan...	Anfangs war die app wirklich perfekt. Aber dan konte man keinen artikel mehr öfnen wen man nicht die bild premium man sich nicht kauft für 4.99 den monat. Muss sowas den sein ?	1379532689993
Spiegel Online	negative	Benachrichtigungen	Woher nehmen sich die Designer dieser App die Chuzpe mich zu jeder Zeit per Klingelton und Einblendung über den nächsten belanglosen SPON-Artikel informieren zu müssen? Man kann es (nach etwas Suchen) abschalten, aber sowas ist als Vorgabe unmöglich. Habt ihr denn eueren Kant schon komplett vergessen? Wenn alle App-Entwickler so handeln würden, wo kämen wir da hin!?	1404568809259
Tagesschau	negative	Videos ohne Bild	Leider musste ich feststellen, dass seit einiger Zeit die videos nur noch mit ton laufen, das höchste der Gefühle ist noch ein Standbild. Sehr schade da gefühlt mehr Beiträge aus Videos besehen.	1426750743614
Heise Online	negative	Daten Krake!	Mir egal wofür ihr wissen müsst wen ich anrufe.. oder von wem ich angerufen werde. Diese Berechtigung einzufordern um Text darzustellen ist eine Frechheit! Soll das ein intelligentstest eurer Leser sein? Mit mir nicht!	1338184058240
Heise Online	negative	Stürzt ab	Interner Fehler. APP funktioniert nicht	1349786203522
Bild	negative	Bild Premium Zwang	Egal bei welchem Artikel zwingt die App dem Anwender den Premium Zugang auf und leitet auf die entsprechende Abo Seite um; daher nur 2 Sterne. Ansonsten ist die App gelungen; aber das Premium-Erzwingen nervt - ach ja alles am ersten Tag und nicht nach 7 Testtagen	1427556910439
Focus Online	negative	Videos laden viel zu langsam	Wenn man ein Video auswählt, lädt dieses erstmal 30 Sekunden. Wenn das Video dann endlich mal geladen wurde, wird noch 30 Sekunden Werbung geschaltet. Und all das für Videos mit Längen von 1 Minute oder sogar weniger. Das ist ein Witz - ja gar eine Frechheit. Und an meinem Internet liegt es nicht, das ist mehr als schnell genug !	1427402898990
Focus Online	negative		informationsgehalt ist stetig gesunken, ersetzt von videos auf dem niveau 'sie werden staunen was dieser hund gleich macht'	1411881671205
Focus Online	negative		Von eins 4 Sterne jetzt nur noch 2 Sterne.	1426524756200
Zdfheute	negative	Benachrichtigen	Die Benachrichtigung dreht grade durch, es bimmelt permanent für den Stream vom Gottesdienst in Köln. Abschalten in den Einstellungen hat nichts geholfen, nur Deinstallieren schaffte Abhilfe.	1429266269481
Bild	negative		Lügenblatt	1416168644438
